YearsExperience,Salary
2.31,27285.3
5.44,51316.55
4.19,48080.58
7.28,60993.67
4.52,44954.15
1.72,16796.42
5.18,52808.49
2.24,23402.59
4.65,51212.89
3.96,41796.0
4.51,56035.31
10.18,111221.54
6.45,55067.2
5.4,46487.21
5.2,45831.49
3.54,34441.96
5.51,60028.8
4.89,43038.5
3.38,36375.53
5.53,54488.07
7.92,81684.08
5.98,61990.4
4.3,44629.03
3.06,37909.86
7.45,70178.79
4.2,48918.6
7.56,79682.66
2.65,24039.21
7.28,76033.7
6.58,65206.31
6.02,60337.99
1.95,25994.46
7.91,77469.14
3.57,37546.89
5.76,55350.23
4.38,39487.19
7.03,77160.55
3.41,39978.86
1.46,15325.27
5.75,67905.2
6.65,66694.43
8.98,82138.69
5.17,44639.09
6.27,60548.14
6.55,63830.2
7.89,78605.75
3.91,42866.68
4.79,45876.4
8.42,84809.86
7.35,69893.78
2.79,24472.27
6.54,69599.42
4.04,44551.66
7.16,71655.33
9.38,101160.04
4.33,45577.92
0.24,-5.05
3.38,29609.0
0.86,9857.0
6.2,66314.68
4.43,47394.17
5.02,57689.47
5.42,56262.54
4.37,58544.02
9.67,94252.63
4.26,31716.11
5.88,54714.96
3.39,36990.24
4.03,43334.4
6.6,71093.12
4.58,48278.09
5.42,50498.8
6.78,59816.72
1.84,19294.77
5.98,63201.21
3.75,35795.44
3.13,33618.16
5.32,62105.46
4.27,42398.07
2.19,22578.22
6.97,66912.61
3.36,33672.89
5.35,48920.96
5.72,56895.44
2.8,35248.07
4.72,57463.81
2.16,12424.53
6.62,66584.81
6.32,64682.49
4.02,41334.14
5.46,46753.77
5.21,44652.53
1.87,13443.44
7.32,73636.49
6.9,68749.11
2.78,24739.29
2.82,26648.15
3.44,39185.64
6.35,61821.63
2.26,24993.24
5.26,46309.06
4.32,36484.02
4.79,48676.42
6.62,69105.35
3.54,38374.53
5.58,57275.51
4.66,47449.2
4.54,43095.7
2.89,27585.01
7.16,65361.75
4.18,38221.95
4.04,43288.04
5.83,58606.62
1.76,13316.12
4.64,47550.24
1.62,5085.12
6.09,53686.86
8.11,79785.91
5.28,50087.92
7.3,76594.57
5.29,56535.79
5.34,56486.62
4.38,49491.6
7.19,77273.79
2.38,16976.17
2.49,27685.47
3.53,35093.78
3.21,38590.65
4.23,42621.49
4.79,42252.48
4.2,39127.84
1.66,16779.05
5.31,58221.72
3.05,14438.18
4.11,44774.85
4.74,55716.25
5.66,51832.09
2.7,22203.87
3.62,36468.72
6.69,63719.81
3.92,43006.52
0.56,14324.97
0.93,78.24
4.16,36839.57
7.75,78161.72
8.14,71369.95
3.65,44246.81
4.19,41342.07
5.87,53013.88
5.94,65965.5
6.91,69219.78
1.52,17301.46
2.81,19653.17
1.83,21228.99
2.97,32825.6
4.21,41457.95
5.45,51059.43
5.6,64234.64
4.61,44829.04
6.74,74636.33
4.28,50687.19
4.22,45434.12
8.59,83948.94
6.46,66976.84
2.95,29920.43
1.95,21532.95
7.04,71963.18
4.18,36754.58
2.29,23389.12
4.5,46708.47
6.89,77434.32
4.81,47765.01
6.33,66566.81
5.38,53447.92
8.76,88856.94
4.91,53141.4
9.13,92195.28
8.7,83340.72
3.6,33872.21
6.1,62095.46
2.2,16778.29
4.23,39462.2
4.77,39494.21
7.7,73981.14
3.76,35624.31
2.27,15475.52
4.93,46379.73
5.9,56649.94
5.34,52338.4
4.06,37086.08
2.75,30994.26
1.86,12171.55
6.46,63530.79
3.4,39831.42
5.34,59137.79
3.97,25012.3
5.46,62145.52
4.05,40664.22
2.08,28299.28
0.25,2908.48
3.23,31540.12
9.01,97484.58
6.16,68760.8
1.51,26703.05
5.08,54888.35
4.21,44348.43
3.64,46109.9
4.92,47520.97
7.8,66384.25
7.68,77809.07
6.46,62429.63
3.57,35111.96
6.15,58895.39
8.62,88310.28
2.0,14124.38
5.33,57259.36
1.87,21773.84
9.34,96988.56
1.75,16789.37
5.52,61154.13
5.14,48906.65
4.91,49807.26
2.13,22474.73
5.37,54779.49
5.73,66941.99
6.53,59465.32
8.86,83262.33
5.3,48740.83
5.51,46700.09
3.46,25852.08
6.45,59843.01
3.11,29954.85
8.62,83017.21
7.47,78658.52
6.06,60796.43
3.78,30438.08
3.22,28739.1
5.45,55801.12
5.6,47313.33
2.77,34092.92
5.8,56455.45
-2.25,-26559.77
7.57,70851.22
6.07,64507.56
4.45,46626.93
3.66,35137.56
4.38,42077.42
5.02,56263.04
2.49,29014.57
6.1,62153.58
0.62,5359.38
5.48,61815.02
4.25,41241.19
5.29,46494.26
5.36,50544.99
3.54,39981.96
6.38,60507.89
5.32,52773.18
4.65,47648.48
7.45,73605.11
0.38,13757.81
7.46,73013.77
6.05,68015.01
6.37,61336.28
4.84,45142.2
4.33,40754.05
6.49,64983.68
1.93,22210.31
7.18,77236.11
2.88,30600.88
6.13,64145.69
3.23,29095.44
4.4,44566.77
4.91,46389.19
2.77,27126.03
6.83,70424.84
3.95,40626.37
10.83,104236.87
4.19,34906.28
5.6,53461.11
6.32,62190.73
2.55,27877.46
7.17,72144.72
5.48,52529.84
4.92,46181.34
6.89,68671.31
4.67,47962.77
4.71,48038.13
6.26,65249.6
4.23,39406.11
4.43,53262.33
5.68,64281.99
3.98,43439.65
4.57,58629.34
3.47,27342.5
4.54,47810.96
6.58,64975.62
3.86,33230.54
4.07,38505.9
5.85,67276.14
7.98,78918.3
6.78,72240.52
4.04,47234.3
5.12,48579.03
4.04,43391.31
5.73,67514.19
4.03,42854.56
5.6,51427.79
6.16,53850.21
3.5,36258.58
4.59,51354.17
0.5,-1116.26
5.25,46442.83
1.46,19943.75
2.78,24233.42
6.42,60439.62
6.96,64240.86
7.26,73478.11
3.46,34683.3
5.02,39828.03
5.1,44636.5
6.39,59362.91
3.8,34639.58
8.5,88240.41
6.99,67693.92
1.79,24591.72
8.88,87806.03
2.54,22634.35
3.47,21626.58
5.54,43481.39
5.64,57908.44
6.99,60590.66
4.88,51093.43
1.27,12989.78
3.61,36198.17
9.32,100323.41
5.48,59335.75
6.27,67290.88
6.9,65149.69
1.5,14833.77
5.21,46471.69
6.29,56950.78
3.86,45230.49
4.8,46029.31
5.71,58738.63
5.89,63651.57
3.95,34329.82
2.87,37613.86
7.14,66526.82
4.31,56260.98
8.48,83028.93
6.07,69539.61
6.04,64004.96
5.4,52402.85
7.72,87279.9
3.33,34853.04
0.38,6484.43
4.45,43650.67
4.8,51506.02
6.65,70670.03
6.16,60831.07
5.84,51608.82
5.4,50488.03
7.61,84924.77
1.21,14854.24
3.1,34089.17
8.33,88301.82
5.5,55077.93
7.97,83295.31
4.41,57467.93
3.04,28880.68
5.2,50625.92
3.2,32535.08
5.57,48762.26
6.16,64168.78
6.08,60524.5
3.14,29842.18
5.67,55258.88
6.17,60800.39
5.92,64354.29
6.82,82946.59
5.97,62557.1
-0.42,-6951.52
2.28,19778.07
4.31,35739.12
4.48,51435.24
1.01,11855.78
5.56,53074.81
7.14,75806.12
6.55,67733.31
2.98,26853.63
7.98,77193.28
5.04,50633.28
5.23,56834.87
3.0,28885.43
3.48,31583.29
6.3,62396.65
0.8,4330.02
8.05,82043.81
5.93,54888.26
2.54,31352.76
3.72,42682.5
5.08,55243.33
2.89,24314.49
7.76,80641.33
5.49,59450.24
6.71,68000.47
2.25,21841.06
6.57,63836.56
5.93,63034.89
4.45,42778.04
5.77,55006.21
5.22,58696.46
5.29,46559.15
6.1,56384.88
5.06,56569.78
3.49,40961.22
2.07,21265.58
0.14,3864.12
8.13,84729.5
5.52,48303.76
-0.21,-58.67
5.23,47708.99
6.02,66895.53
5.87,61989.85
9.59,91973.27
0.15,-3506.62
6.35,66263.54
3.51,29323.75
8.17,77579.07
4.41,45921.06
5.26,46178.97
7.75,72412.3
4.57,47070.97
8.19,79058.38
6.98,70858.89
1.16,826.41
4.39,39800.89
7.04,65730.44
5.41,57820.31
5.96,56515.62
6.42,62200.66
4.34,42898.96
3.56,30636.04
6.39,59121.1
3.94,38314.86
2.07,26372.34
6.36,63841.43
2.85,22739.18
5.54,56075.6
5.21,51699.79
4.7,50634.5
4.81,47887.56
5.4,43090.79
3.02,29093.35
7.57,72766.58
6.02,57502.32
6.12,60556.23
5.38,52818.97
3.09,34009.77
3.28,36835.66
7.39,80043.26
2.49,27149.51
3.59,41894.35
4.66,39605.89
2.89,24269.65
7.89,72807.95
9.08,95309.11
5.24,54660.77
0.61,8041.28
3.26,37183.29
4.29,43849.31
5.48,63115.87
6.2,49576.83
4.24,38654.51
5.88,63284.98
7.56,80678.0
3.14,31245.57
3.79,43304.28
5.07,51576.23
1.07,9575.74
8.78,81587.79
5.96,53812.45
6.72,65240.1
2.52,27956.17
2.79,19623.84
5.75,41515.77
4.21,39060.14
7.05,66784.21
7.54,77178.79
5.58,53197.98
5.78,55132.81
1.82,13945.35
5.7,59656.95
3.3,39294.77
7.88,86671.24
3.98,40847.79
5.93,63366.91
6.03,55984.27
3.35,32118.45
3.79,50956.82
6.21,70202.87
5.76,54205.21
5.46,56722.95
7.01,69768.44
6.35,71076.27
3.2,32996.97
5.96,61705.39
1.76,17148.88
5.84,53029.39
4.4,49350.2
5.39,52881.1
8.14,77794.13
5.21,47268.47
3.61,36321.4
4.23,42080.98
3.45,30796.06
6.11,56242.29
5.29,58563.89
3.63,39439.03
4.06,35139.64
5.58,53983.07
5.68,68245.43
2.93,32422.22
6.17,62047.63
7.23,80437.86
10.01,101336.32
7.06,72768.27
3.28,31188.63
4.65,47984.66
0.59,12430.02
5.63,49902.59
3.26,42198.31
4.6,48984.77
1.69,21974.24
3.22,25547.69
4.18,43559.1
4.25,43082.13
4.47,58032.23
4.88,56412.41
6.68,61647.58
3.75,36275.54
6.19,63020.73
6.42,56576.84
5.32,49611.21
5.23,50520.56
6.1,60856.69
6.68,68607.97
-0.0,-2817.64
-1.01,-8857.37
3.78,29723.21
0.58,18038.11
3.29,34699.37
7.42,70177.15
7.33,79387.43
4.49,49302.68
2.63,26598.79
7.85,82528.38
1.69,9465.68
3.28,29585.95
4.89,48272.78
5.12,46874.66
7.31,78946.17
5.15,46037.25
3.76,37992.83
1.72,15612.02
3.58,36403.76
4.39,42030.25
7.26,77253.39
6.76,55123.21
3.95,37756.44
2.42,26938.83
5.27,55383.3
3.19,29315.11
4.25,38333.41
5.12,55806.26
3.11,28542.09
7.1,69301.68
5.65,55980.76
8.44,85120.96
2.53,30769.98
3.72,37585.2
6.66,63393.38
1.47,23724.79
5.8,53755.86
3.02,32393.92
6.01,73035.83
4.62,52052.64
5.48,53153.1
6.26,57808.98
7.8,79562.24
1.71,18808.07
10.46,103177.39
11.19,114682.3
4.72,37828.62
0.85,11065.9
6.73,69209.31
6.04,62949.75
5.22,55355.84
5.13,62506.36
5.01,45325.49
7.64,73769.73
8.4,75435.95
2.42,24743.0
5.38,53653.82
4.78,46691.05
2.32,22956.72
6.4,61433.82
7.45,74512.9
1.94,17899.82
5.66,56181.05
5.78,52013.91
6.84,66976.0
7.29,75644.63
2.69,26456.65
2.8,33046.86
3.15,35027.25
7.15,78720.52
6.69,65067.89
2.84,36332.92
1.7,13298.49
2.47,21921.44
4.17,33045.15
3.75,34548.41
2.36,19960.31
7.21,76483.29
3.97,33576.28
3.54,32263.71
4.04,40836.47
4.85,43137.39
3.87,34096.84
4.36,50847.68
8.18,81371.87
3.88,34383.04
2.03,20220.62
4.46,37684.58
3.82,42128.51
3.97,42161.16
4.6,42347.5
9.19,94065.94
6.18,67485.25
8.64,89727.38
1.22,21717.4
3.77,31859.82
5.13,56200.18
5.4,61333.97
2.19,22580.64
6.69,66061.92
2.5,26512.99
2.97,26490.89
3.89,47957.6
4.37,46014.59
5.48,59518.37
4.1,49531.2
6.04,71166.49
7.25,77943.85
2.12,27245.14
5.61,49364.0
1.44,12700.87
7.17,73098.42
1.96,18284.56
3.09,34229.92
5.39,58213.37
2.37,21627.7
5.3,57843.23
8.73,75918.06
2.27,21228.15
4.63,50131.29
3.9,31527.27
2.16,23636.8
1.71,12625.59
4.57,40052.06
6.36,60633.02
3.72,44532.31
3.84,34013.67
4.92,48482.99
6.33,66588.5
7.28,77867.08
5.35,56283.14
3.11,31841.75
6.9,75006.9
7.3,71531.59
8.86,86431.5
6.02,57738.71
4.96,50734.47
2.44,28014.53
3.99,40254.06
-0.41,-7302.36
2.87,31522.25
2.38,28928.6
6.8,64525.08
5.41,50456.46
3.6,35425.94
6.18,68695.31
7.78,73705.05
4.75,49801.4
6.5,63708.59
5.86,54252.19
9.97,94934.04
6.97,69168.31
6.44,66504.71
4.04,28072.02
4.64,40786.31
4.61,43472.68
5.31,55129.0
5.13,42981.76
0.69,9970.27
2.17,18025.6
4.48,55998.45
6.12,62694.86
1.19,4047.69
4.49,58060.0
6.38,66413.71
5.46,49524.7
4.76,43269.18
6.52,71658.52
5.53,56856.29
9.13,86488.4
3.5,44119.33
3.4,28326.12
2.42,28195.53
4.27,32370.62
9.04,90864.5
6.61,75218.75
7.89,80181.84
3.7,47046.12
1.57,21407.58
4.81,54704.97
4.49,42076.54
8.56,82909.52
5.54,58368.09
3.72,41847.14
11.21,117269.47
1.39,6699.82
6.59,72103.94
6.6,65729.09
7.59,80985.55
5.85,55036.78
3.29,29871.81
6.28,60627.06
4.9,44749.41
1.39,15967.91
3.36,30123.71
3.01,23459.72
4.74,51424.3
4.9,43902.6
3.02,28535.59
3.38,32926.55
7.25,71879.02
4.89,46299.56
6.9,66795.28
10.16,98359.18
5.68,50634.23
4.8,48322.21
3.55,33691.34
6.38,71173.62
3.85,38578.96
4.0,45414.53
6.97,75702.76
4.94,62731.28
5.53,57399.99
4.76,42586.06
5.62,55155.24
4.93,50279.45
5.68,48512.15
4.41,47129.7
5.38,59311.86
3.32,32102.7
6.31,67477.16
6.46,63722.72
4.61,48023.67
6.28,70139.25
9.32,88430.14
7.66,72679.59
5.09,48958.97
3.39,32326.35
2.7,30136.74
4.91,47944.26
7.34,79370.97
4.85,49847.99
8.01,81763.63
9.81,95696.37
3.57,32372.03
8.6,86432.34
4.72,43046.17
5.79,62943.23
2.67,31127.65
8.64,86364.22
4.61,41639.58
4.89,38457.32
3.46,28815.32
6.83,74357.05
5.79,57983.37
3.78,37853.12
3.93,40104.33
3.77,40489.08
1.8,19815.66
4.71,40478.21
6.05,66293.18
7.89,78942.58
2.6,18073.41
0.45,5570.54
6.09,62656.98
8.03,79924.75
3.29,36347.73
4.43,44624.05
6.59,64656.47
1.96,23939.96
4.78,42342.41
5.65,60619.83
4.64,41235.78
2.0,25463.48
3.75,28632.93
4.15,44016.76
6.91,70559.44
4.19,42571.29
2.92,26487.49
5.75,63424.76
6.6,58717.9
5.58,60696.1
2.61,22161.2
6.56,62693.83
3.82,44880.58
5.94,59631.64
5.33,48600.47
3.28,24675.42
4.63,45048.48
7.29,69913.01
4.88,51565.88
5.65,46083.69
5.62,52298.84
9.31,97162.53
5.25,45643.56
2.93,27535.44
3.43,38516.66
4.13,36808.97
7.52,76007.16
4.12,45341.08
5.43,50741.75
6.07,57372.95
9.48,90547.12
6.46,63850.01
5.9,59046.98
6.27,53831.73
5.09,47510.24
2.89,19906.99
5.47,53396.15
5.96,57247.03
2.43,28534.21
3.28,35538.91
5.6,52544.66
5.21,51315.71
3.02,30110.21
-0.43,313.13
1.55,22164.91
4.93,43936.15
2.18,24666.37
6.35,65197.86
2.27,16494.9
6.87,74469.57
6.1,57839.59
4.48,39254.99
5.07,48963.48
3.03,26950.16
7.49,77928.51
2.55,24402.59
6.96,68829.28
3.68,28090.93
3.19,32725.2
3.97,35751.7
8.04,81247.61
3.81,43659.43
4.19,39985.19
3.32,36777.06
4.27,53376.68
5.21,50739.95
10.81,110176.41
4.18,31089.28
4.79,55503.81
4.34,46513.14
6.65,66137.46
10.04,97725.2
4.1,40728.78
8.55,88094.24
8.45,90102.98
9.21,89641.76
4.72,47201.66
1.99,27278.43
3.29,37515.94
3.01,25976.38
5.77,56440.27
6.53,70666.21
5.33,43370.35
6.5,61581.01
3.48,34085.84
6.99,72926.41
4.0,38713.44
5.48,42487.24
7.41,72600.54
2.17,19829.01
3.3,24014.63
3.05,43666.81
7.3,71680.03
5.41,53096.23
10.18,93811.71
4.79,48589.32
8.15,76337.36
10.22,105322.36
5.53,62328.6
6.06,59945.86
5.12,52695.29
6.45,68893.6
5.93,63654.49
6.82,60997.29
5.38,52634.19
6.98,70630.49
3.4,32011.47
-0.9,-13793.79
4.18,45441.77
4.75,46415.05
4.77,50412.51
6.45,60666.17
3.02,29732.97
8.85,95099.29
6.46,63238.59
6.97,64253.31
8.76,86251.73
2.68,28333.97
4.21,38468.59
2.23,22404.78
2.38,30517.24
2.83,28509.22
5.23,45421.85
2.83,17764.43
4.59,38893.72
5.82,61538.62
6.17,59382.79
3.6,39033.45
9.59,100109.64
7.03,73386.82
3.27,33533.08
2.87,30901.96
6.99,73686.67
3.42,33870.37
2.89,36749.01
7.75,72862.67
3.21,28673.43
4.44,44584.8
4.64,36332.59
6.51,65849.92
4.89,48910.41
4.59,46554.06
8.59,80384.79
4.6,45941.94
7.39,70276.92
1.84,19432.14
3.12,36742.93
3.26,24703.1
4.33,45869.45
7.62,75709.19
1.57,25086.55
8.4,80330.61
0.84,9779.4
2.79,29199.99
3.59,33099.17
4.78,49710.68
5.34,50945.11
3.24,34881.15
5.04,48094.9
4.71,50185.95
2.27,27590.2
2.26,31171.91
2.87,28652.08
6.59,68385.64
5.02,47812.18
4.98,49181.64
2.76,19095.51
3.92,32514.66
5.36,53455.6
7.01,55464.01
2.05,17642.94
5.8,49462.03
5.42,63560.44
6.63,64552.49
6.88,67543.54
4.96,49724.51
4.89,42905.45
3.35,36418.9
3.51,29346.19
5.72,56396.91
5.22,55329.91
2.48,28811.04
3.51,43539.72
3.46,30030.79
3.13,37460.19
4.87,43279.22
7.28,70984.49
4.55,46819.61
1.68,20025.87
4.27,38874.06
4.84,51049.37
7.13,74973.58
3.67,37170.19
7.27,66537.95
3.84,43676.19
3.69,36834.7
3.77,36375.84
5.17,52180.82
5.47,62469.47
2.38,38870.59
6.73,65233.32
1.73,4945.05
8.3,84845.11
4.82,39711.16
5.46,55157.06
6.79,71878.14
4.95,52651.74
5.78,57747.3
8.33,83790.36
8.39,79810.17
5.68,50670.63
3.49,36882.0
6.78,76232.74
9.24,93915.85
1.67,17804.17
7.79,78300.04
1.78,6825.21
2.77,26067.75
0.72,-3281.0
5.63,61643.52
4.49,43057.37
3.25,23588.4
7.28,70909.63
5.22,54991.57
8.6,88227.29
3.82,35334.06
7.33,82948.03
5.32,51442.88
5.74,55252.29
4.86,58196.92
3.9,34017.22
7.83,73565.38
6.63,72616.41
8.08,81766.69
6.27,61495.96
5.21,52706.79
5.18,55206.35
2.45,19445.13
5.99,63394.04
4.16,39440.75
3.58,27481.43
3.86,37190.99
6.48,71621.11
3.97,36544.16
5.74,59291.99
2.79,19748.69
6.25,68351.35
4.06,34646.8
7.16,77574.42
3.46,37513.99
7.93,69466.35
5.21,55055.72
7.03,62562.13
6.77,71678.65
5.87,50221.43
1.58,13600.36
4.34,41178.71
8.01,81429.17
7.28,77862.46
6.87,70173.61
0.8,6430.51
3.41,38123.26
2.28,31289.2
5.76,42768.65
8.26,78765.28
0.16,4634.71
4.98,57168.66
2.43,15339.19
3.64,39799.65
4.65,41240.01
3.21,36605.66
5.77,62034.11
5.42,51633.87
6.26,55610.34
4.42,51799.56
4.73,47039.48
6.35,54882.16
6.48,66379.41
0.47,3076.41
5.22,54494.39
4.64,45343.47
4.55,44777.93
0.63,9228.23
6.51,70758.03
4.41,37789.96
5.78,53027.4
2.39,23171.57
6.84,76979.14
4.06,39965.73
4.23,47252.21
5.3,59558.68
6.32,53956.01
6.62,59899.74
5.39,51218.0
4.06,31647.32
4.83,51662.63
9.49,92594.31
8.33,79122.18
4.34,42014.84
3.47,34676.58
10.05,108111.11
1.94,24899.6
2.61,33838.93
3.54,33928.35
5.51,58197.49
6.11,60750.7
7.08,69417.07
4.6,46097.96
8.97,88126.23
7.69,72264.42
5.74,62385.84
7.0,70609.43
0.33,8754.78
5.36,46064.26
4.86,50536.53
4.92,55821.35
4.93,52092.36
4.38,36069.0
6.64,77146.55
5.09,40560.06
7.1,64136.84
5.8,64352.44
5.09,50362.57
8.33,88340.04
6.12,57872.22
7.13,76500.82
2.83,36610.92
5.25,60141.38
5.75,49957.46
8.14,73898.37
7.33,72979.42
5.01,50229.14
7.25,78899.94
3.38,41277.58
4.17,40291.09
9.44,99747.34
4.99,50562.58
6.64,67226.71
3.71,27907.33
7.47,70979.53
5.44,54080.47
3.96,39085.8
1.78,18317.74
6.8,70053.94
4.86,50468.56
1.75,14873.63
2.44,16915.71
9.39,100550.49
6.1,54764.66
6.1,53838.75
6.07,62698.11
7.47,69969.19
8.53,90318.45
4.7,48228.26
8.36,80888.09
5.73,58343.02
6.76,59767.58
4.54,52681.56
4.38,39466.43
5.17,42631.43
3.59,35839.66
2.28,21047.69
2.15,19218.92
2.94,29621.69
8.59,91055.8
5.38,53760.41
4.55,40225.28
5.71,53280.55
5.22,52732.54
8.35,84041.57
5.48,59669.86
9.5,92835.94
6.38,59520.12
7.1,66281.98
4.55,39183.71
3.21,29539.85
1.85,18614.25
6.83,69182.66
5.15,48770.22
5.98,60144.41
5.68,44083.09
5.38,58239.25
5.37,46982.67
9.19,90121.39
3.57,43334.75
7.11,70934.79
5.38,53749.24
7.03,69005.0
5.54,56065.56
8.17,71345.36
1.41,19442.32
7.67,83668.36
8.43,89857.78
3.19,25758.78
5.01,47295.12
5.29,58990.24
5.37,55378.27
7.93,85540.01
6.0,53889.46
5.88,61176.02
9.14,85059.92
5.5,53592.45
4.21,43158.09
4.91,50061.72
7.05,78620.13
5.42,55365.11
2.96,27137.97
7.5,76096.41
4.07,42589.75
6.81,67631.37
3.66,37593.25
2.6,24404.89
6.25,61200.42
4.61,43395.59
6.95,72410.85
3.9,37538.06
6.91,64230.56
6.3,56670.96
6.81,67952.18
3.67,40162.67
4.89,45596.46
3.13,33819.37
2.95,33270.96
1.05,20593.47
7.59,80157.46
5.98,63612.23
3.91,27854.43
5.2,42855.75
4.27,36344.24
8.25,88901.52
6.87,69404.59
4.36,46338.28
9.49,94274.46
7.04,76339.81
7.3,77894.89
5.38,54718.68
0.58,10273.17
5.06,52713.68
2.91,38455.79
0.39,6673.04
7.0,67988.92
7.79,70856.76
4.72,44352.03
4.11,45584.93
5.56,55744.14
1.96,17469.39
3.78,30931.07
4.82,42806.94
5.93,51963.81
4.07,39089.06
4.62,43600.45
5.31,48343.4
4.45,47182.07
4.52,49332.67
3.0,29798.67
2.62,22355.09
5.4,50797.7
7.88,75267.01
6.66,66111.05
5.83,63696.37
5.4,64820.37
5.52,51268.55
6.88,70026.8
5.42,50160.79
2.62,28394.51
7.25,77215.16
6.66,69458.3
4.1,35371.75
3.0,29677.18
2.99,18804.45
8.26,91998.01
5.75,56191.95
5.7,55802.19
2.18,29326.21
4.47,47303.5
4.04,39005.46
3.38,35843.89
6.98,61659.51
4.06,49129.83
5.77,52438.3
3.66,36558.15
4.85,41820.27
3.57,39574.55
7.41,77636.5
7.32,67706.95
3.84,41769.09
1.1,12258.55
6.38,63670.9
7.98,80288.97
5.23,47696.62
3.13,31084.55
3.87,32004.07
5.37,53666.23
5.06,57759.06
5.24,42689.89
7.03,69413.98
4.17,55344.04
8.01,79530.95
4.71,43877.48
6.78,69062.64
5.39,55223.82
2.42,26305.86
6.1,65558.81
6.78,65306.05
4.29,45197.14
7.2,73218.36
5.37,51614.72
4.26,41538.82
5.15,57130.93
5.35,55969.16
7.89,82225.97
5.81,65413.08
6.96,64417.23
6.1,58099.05
7.87,74203.27
2.78,29423.65
4.59,47189.03
9.49,96265.46
7.93,71776.67
7.57,64887.1
4.44,50634.77
6.91,72402.82
7.44,72433.25
5.34,47813.18
3.58,34358.31
5.89,63876.32
7.05,71214.19
7.33,76753.01
8.26,87992.67
2.5,29574.32
9.97,94442.94
2.75,25842.79
7.57,82434.28
7.57,73321.51
7.34,69231.41
4.24,48929.26
4.32,30497.47
7.69,73239.93
4.46,42353.91
1.52,11522.49
7.3,74255.84
7.07,74933.3
6.98,68129.02
4.57,39605.6
5.06,49300.76
4.04,38158.56
3.4,36338.95
2.68,27197.26
4.35,43252.06
2.95,27172.66
9.01,91056.66
3.0,31967.24
8.93,94264.29
7.42,68507.62
4.46,41376.22
3.73,33290.88
4.37,37083.13
4.67,43928.15
4.54,43580.86
7.81,80691.03
3.6,41569.26
7.7,66904.01
6.13,60854.22
8.7,86397.01
5.47,45777.51
8.04,79826.38
2.95,28730.49
2.17,16687.34
7.12,75679.39
4.99,51780.1
3.75,36865.98
6.47,60600.25
4.82,48550.2
3.24,32556.08
3.77,38896.07
2.92,26102.83
5.89,55962.1
4.84,45542.57
6.08,60637.67
6.98,61294.47
7.69,77198.64
5.55,46957.12
0.45,-583.14
8.19,82333.07
4.27,35096.48
6.22,58851.16
-0.64,-7828.81
6.61,57765.52
5.64,50640.15
5.15,43316.65
6.48,59285.04
1.6,8161.2
6.22,75737.93
3.4,33450.87
4.27,44943.54
4.05,36763.28
8.56,88955.56
6.19,60771.63
7.62,76052.9
4.04,37182.49
-0.91,-9819.08
6.14,71741.8
4.93,49862.56
3.72,32639.39
3.56,35649.08
6.33,66532.11
6.98,80243.35
3.95,37785.19
3.52,30385.16
2.3,23488.53
6.04,48434.98
4.67,45139.88
6.28,68320.44
3.43,41117.03
5.92,64074.6
4.59,41655.07
4.08,43065.64
7.87,74077.4
1.9,17969.65
6.69,63689.52
4.76,47178.29
1.34,21898.65
2.2,24881.08
3.51,37254.54
3.64,36358.07
0.04,-999.56
5.66,51148.08
-0.16,-282.4
6.59,64952.18
4.93,35364.18
6.82,79211.41
7.0,69756.31
3.64,29643.8
1.88,14401.84
8.04,71756.0
2.85,20635.05
4.54,42816.22
6.52,62577.39
4.74,48947.64
4.51,46105.96
4.86,43751.1
3.15,36008.39
2.11,17733.11
4.93,48772.07
7.38,69820.1
-0.85,-6913.68
4.68,52631.92
6.14,62886.83
4.58,46077.59
3.78,37040.33
3.59,39189.08
2.94,31316.99
2.45,28007.68
7.46,78197.39
6.7,68442.2
3.33,32798.18
3.0,34072.17
4.51,34525.53
3.44,36246.36
3.93,37083.32
8.2,79458.1
6.79,62412.94
5.59,60280.92
7.5,78785.29
2.95,27696.51
3.98,27470.12
4.14,39809.08
6.02,58835.22
4.58,53707.12
2.66,29136.99
6.52,66363.39
4.34,49045.54
2.43,23470.81
7.91,82874.95
4.26,46609.43
6.97,73299.95
5.78,56844.64
4.94,46497.38
4.3,47095.07
2.33,18549.24
7.76,81183.0
4.68,45823.01
3.93,32328.07
7.51,68701.39
7.67,74317.16
4.24,54731.64
5.41,57522.3
7.14,66643.98
7.12,71462.79
7.88,83609.51
3.11,25490.41
7.0,66992.42
8.03,72434.11
4.03,40273.59
5.04,52261.55
8.34,80604.38
2.37,25309.79
3.68,38437.57
3.34,38284.22
1.57,13779.28
6.08,59564.8
5.42,48236.37
7.61,75084.1
6.72,59500.39
6.09,57287.98
7.71,76104.34
3.82,35155.76
2.66,29924.89
3.72,40590.88
7.03,61451.39
8.05,72113.2
3.53,37733.26
6.06,57983.95
3.87,38235.37
5.38,54414.41
3.78,41041.87
6.04,55980.19
4.09,48131.3
2.86,30512.13
4.04,30192.95
4.92,52580.21
2.65,21751.07
6.62,65180.55
3.27,28166.64
6.81,72317.41
6.9,72349.8
4.29,38382.83
4.3,42225.74
6.39,69682.72
1.68,14770.7
5.06,46151.19
8.51,79452.92
4.08,41212.4
4.86,45893.39
3.82,51655.32
6.43,62772.66
5.46,50891.07
7.43,74246.92
3.04,29539.53
1.61,20160.25
5.47,49568.87
7.14,81014.19
